0	90.172261
1	0.058304
2	0.005401
3	0.002267
4	0.002074
5	0.002074
6	0.002074
7	0.002074
8	0.002074
9	0.002074
10	0.002074
11	0.002074
12	0.002074
13	0.002074
14	0.002074
15	0.002074
16	0.002074
17	0.002074
18	0.002074
19	0.002074
20	0.002074
21	0.002074
22	0.002074
23	0.002074
24	0.002074
25	0.002074
26	0.002074
27	0.002074
28	0.002074
29	0.002074
30	0.002074
31	0.002074
32	0.002074
33	0.002074
34	0.002074
35	0.002074
36	0.002074
37	0.002074
38	0.002074
39	0.002074
40	0.002074
41	0.002074
42	0.002074
43	0.002074
44	0.002074
45	0.002074
46	0.002074
47	0.002074
48	0.002074
49	0.002074
50	0.002074
51	0.002074
52	0.002074
53	0.002074
54	0.002074
55	0.002074
56	0.002074
57	0.002074
58	0.002074
59	0.002074
60	0.002074
61	0.002074
62	0.002074
63	0.002074
64	0.002074
65	0.002074
66	0.002074
67	0.002074
68	0.002074
69	0.002074
70	0.002074
71	0.002074
72	0.002074
73	0.002074
74	0.002074
75	0.002074
76	0.002074
77	0.002074
78	0.002074
79	0.002074
80	0.002074
81	0.002074
82	0.002074
83	0.002074
84	0.002074
85	0.002074
86	0.002074
87	0.002074
88	0.002074
89	0.002074
90	0.002074
91	0.002074
92	0.002074
93	0.002074
94	0.002074
95	0.002074
96	0.002074
97	0.002074
98	0.002074
99	0.002074
100	0.002074
101	0.002074
102	0.002074
103	0.002074
104	0.002074
105	0.002074
106	0.002074
107	0.002074
108	0.002074
109	0.002074
110	0.002074
111	0.002074
112	0.002074
113	0.002074
114	0.002074
115	0.002074
116	0.002074
117	0.002074
118	0.002074
119	0.002074
120	0.002074
121	0.002074
122	0.002074
123	0.002074
124	0.002074
125	0.002074
126	0.002074
127	0.002074
128	0.002074
129	0.002074
130	0.002074
131	0.002074
132	0.002074
133	0.002074
134	0.002074
135	0.002074
136	0.002074
137	0.002074
138	0.002074
139	0.002074
140	0.002074
141	0.002074
142	0.002074
143	0.002074
144	0.002074
145	0.002074
146	0.002074
147	0.002074
148	0.002074
149	0.002074
150	0.002074
151	0.002074
152	0.002074
153	0.002074
154	0.002074
155	0.002074
156	0.002074
157	0.002074
158	0.002074
159	0.002074
160	0.002074
161	0.002074
162	0.002074
163	0.002074
164	0.002074
165	0.002074
166	0.002074
167	0.002074
168	0.002074
169	0.002074
170	0.002074
171	0.002074
172	0.002074
173	0.002074
174	0.002074
175	0.002074
176	0.002074
177	0.002074
178	0.002074
179	0.002074
180	0.002074
181	0.002074
182	0.002074
183	0.002074
184	0.002074
185	0.002074
186	0.002074
187	0.002074
188	0.002074
189	0.002074
190	0.002074
191	0.002074
192	0.002074
193	0.002074
194	0.002074
195	0.002074
196	0.002074
197	0.002074
198	0.002074
199	0.002074
200	0.002074
201	0.002074
202	0.002074
203	0.002074
204	0.002074
205	0.002074
206	0.002074
207	0.002074
208	0.002074
209	0.002074
210	0.002074
211	0.002074
212	0.002074
213	0.002074
214	0.002074
215	0.002074
216	0.002074
217	0.002074
218	0.002074
219	0.002074
220	0.002074
221	0.002074
222	0.002074
223	0.002074
224	0.002074
225	0.002074
226	0.002074
227	0.002074
228	0.002074
229	0.002074
230	0.002074
231	0.002074
232	0.002074
233	0.002074
234	0.002074
235	0.002074
236	0.002074
237	0.002074
238	0.002074
239	0.002074
240	0.002074
241	0.002074
242	0.002074
243	0.002074
244	0.002074
245	0.002074
246	0.002074
247	0.002074
248	0.002074
249	0.002074
250	0.002074
251	0.002074
252	0.002074
253	0.002074
254	0.002074
255	0.002074
256	0.002074
257	0.002074
258	0.002074
259	0.002074
260	0.002074
261	0.002074
262	0.002074
263	0.002074
264	0.002074
265	0.002074
266	0.002074
267	0.002074
268	0.002074
269	0.002074
270	0.002074
271	0.002074
272	0.002074
273	0.002074
274	0.002074
275	0.002074
276	0.002074
277	0.002074
278	0.002074
279	0.002074
280	0.002074
281	0.002074
282	0.002074
283	0.002074
284	0.002074
285	0.002074
286	0.002074
287	0.002074
288	0.002074
289	0.002074
290	0.002074
291	0.002074
292	0.002074
293	0.002074
294	0.002074
295	0.002074
296	0.002074
297	0.002074
298	0.002074
299	0.002074
300	0.002074
301	0.002074
302	0.002074
303	0.002074
304	0.002074
305	0.002074
306	0.002074
307	0.002074
308	0.002074
309	0.002074
310	0.002074
311	0.002074
312	0.002074
313	0.002074
314	0.002074
315	0.002074
316	0.002074
317	0.002074
318	0.002074
319	0.002074
320	0.002074
321	0.002074
322	0.002074
323	0.002074
324	0.002074
325	0.002074
326	0.002074
327	0.002074
328	0.002074
329	0.002074
330	0.002074
331	0.002074
332	0.002074
333	0.002074
334	0.002074
335	0.002074
336	0.002074
337	0.002074
338	0.002074
339	0.002074
340	0.002074
341	0.002074
342	0.002074
343	0.002074
344	0.002074
345	0.002074
346	0.002074
347	0.002074
348	0.002074
349	0.002074
350	0.002074
351	0.002074
352	0.002074
353	0.002074
354	0.002074
355	0.002074
356	0.002074
357	0.002074
358	0.002074
359	0.002074
360	0.002074
361	0.002074
362	0.002074
363	0.002074
364	0.002074
365	0.002074
366	0.002074
367	0.002074
368	0.002074
369	0.002074
370	0.002074
371	0.002074
372	0.002074
373	0.002074
374	0.002074
375	0.002074
376	0.002074
377	0.002074
378	0.002074
379	0.002074
380	0.002074
381	0.002074
382	0.002074
383	0.002074
384	0.002074
385	0.002074
386	0.002074
387	0.002074
388	0.002074
389	0.002074
390	0.002074
391	0.002074
392	0.002074
393	0.002074
394	0.002074
395	0.002074
396	0.002074
397	0.002074
398	0.002074
399	0.002074
400	0.002074
401	0.002074
402	0.002074
403	0.002074
404	0.002074
405	0.002074
406	0.002074
407	0.002074
408	0.002074
409	0.002074
410	0.002074
411	0.002074
412	0.002074
413	0.002074
414	0.002074
415	0.002074
416	0.002074
417	0.002074
418	0.002074
419	0.002074
420	0.002074
421	0.002074
422	0.002074
423	0.002074
424	0.002074
425	0.002074
426	0.002074
427	0.002074
428	0.002074
429	0.002074
430	0.002074
431	0.002074
432	0.002074
433	0.002074
434	0.002074
435	0.002074
436	0.002074
437	0.002074
438	0.002074
439	0.002074
440	0.002074
441	0.002074
442	0.002074
443	0.002074
444	0.002074
445	0.002074
446	0.002074
447	0.002074
448	0.002074
449	0.002074
450	0.002074
451	0.002074
452	0.002074
453	0.002074
454	0.002074
455	0.002074
456	0.002074
457	0.002074
458	0.002074
459	0.002074
460	0.002074
461	0.002074
462	0.002074
463	0.002074
464	0.002074
465	0.002074
466	0.002074
467	0.002074
468	0.002074
469	0.002074
470	0.002074
471	0.002074
472	0.002074
473	0.002074
474	0.002074
475	0.002074
476	0.002074
477	0.002074
478	0.002074
479	0.002074
480	0.002074
481	0.002074
482	0.002074
483	0.002074
484	0.002074
485	0.002074
486	0.002074
487	0.002074
488	0.002074
489	0.002074
490	0.002074
491	0.002074
492	0.002074
493	0.002074
494	0.002074
495	0.002074
496	0.002074
497	0.002074
498	0.002074
499	0.002074
500	0.002074
501	0.002074
502	0.002074
503	0.002074
504	0.002074
505	0.002074
506	0.002074
507	0.002074
508	0.002074
509	0.002074
510	0.002074
511	0.002074
512	0.002074
513	0.002074
514	0.002074
515	0.002074
516	0.002074
517	0.002074
518	0.002074
519	0.002074
520	0.002074
521	0.002074
522	0.002074
523	0.002074
524	0.002074
525	0.002074
526	0.002074
527	0.002074
528	0.002074
529	0.002074
530	0.002074
531	0.002074
532	0.002074
533	0.002074
534	0.002074
535	0.002074
536	0.002074
537	0.002074
538	0.002074
539	0.002074
540	0.002074
541	0.002074
542	0.002074
543	0.002074
544	0.002074
545	0.002074
546	0.002074
547	0.002074
548	0.002074
549	0.002074
550	0.002074
551	0.002074
552	0.002074
553	0.002074
554	0.002074
555	0.002074
556	0.002074
557	0.002074
558	0.002074
559	0.002074
560	0.002074
561	0.002074
562	0.002074
563	0.002074
564	0.002074
565	0.002074
566	0.002074
567	0.002074
568	0.002074
569	0.002074
570	0.002074
571	0.002074
572	0.002074
573	0.002074
574	0.002074
575	0.002074
576	0.002074
577	0.002074
578	0.002074
579	0.002074
580	0.002074
581	0.002074
582	0.002074
583	0.002074
584	0.002074
585	0.002074
586	0.002074
587	0.002074
588	0.002074
589	0.002074
590	0.002074
591	0.002074
592	0.002074
593	0.002074
594	0.002074
595	0.002074
596	0.002074
597	0.002074
598	0.002074
599	0.002074
600	0.002074
601	0.002074
602	0.002074
603	0.002074
604	0.002074
605	0.002074
606	0.002074
607	0.002074
608	0.002074
609	0.002074
610	0.002074
611	0.002074
612	0.002074
613	0.002074
614	0.002074
615	0.002074
616	0.002074
617	0.002074
618	0.002074
619	0.002074
620	0.002074
621	0.002074
622	0.002074
623	0.002074
624	0.002074
625	0.002074
626	0.002074
627	0.002074
628	0.002074
629	0.002074
630	0.002074
631	0.002074
632	0.002074
633	0.002074
634	0.002074
635	0.002074
636	0.002074
637	0.002074
638	0.002074
639	0.002074
640	0.002074
641	0.002074
642	0.002074
643	0.002074
644	0.002074
645	0.002074
646	0.002074
647	0.002074
648	0.002074
649	0.002074
650	0.002074
651	0.002074
652	0.002074
653	0.002074
654	0.002074
655	0.002074
656	0.002074
657	0.002074
658	0.002074
659	0.002074
660	0.002074
661	0.002074
662	0.002074
663	0.002074
664	0.002074
665	0.002074
666	0.002074
667	0.002074
668	0.002074
669	0.002074
670	0.002074
671	0.002074
672	0.002074
673	0.002074
674	0.002074
675	0.002074
676	0.002074
677	0.002074
678	0.002074
679	0.002074
680	0.002074
681	0.002074
682	0.002074
683	0.002074
684	0.002074
685	0.002074
686	0.002074
687	0.002074
688	0.002074
689	0.002074
690	0.002074
691	0.002074
692	0.002074
693	0.002074
694	0.002074
695	0.002074
696	0.002074
697	0.002074
698	0.002074
699	0.002074
700	0.002074
701	0.002074
702	0.002074
703	0.002074
704	0.002074
705	0.002074
706	0.002074
707	0.002074
708	0.002074
709	0.002074
710	0.002074
711	0.002074
712	0.002074
713	0.002074
714	0.002074
715	0.002074
716	0.002074
717	0.002074
718	0.002074
719	0.002074
720	0.002074
721	0.002074
722	0.002074
723	0.002074
724	0.002074
725	0.002074
726	0.002074
727	0.002074
728	0.002074
729	0.002074
730	0.002074
731	0.002074
732	0.002074
733	0.002074
734	0.002074
735	0.002074
736	0.002074
737	0.002074
738	0.002074
739	0.002074
740	0.002074
741	0.002074
742	0.002074
743	0.002074
744	0.002074
745	0.002074
746	0.002074
747	0.002074
748	0.002074
749	0.002074
750	0.002074
751	0.002074
752	0.002074
753	0.002074
754	0.002074
755	0.002074
756	0.002074
757	0.002074
758	0.002074
759	0.002074
760	0.002074
761	0.002074
762	0.002074
763	0.002074
764	0.002074
765	0.002074
766	0.002074
767	0.002074
768	0.002074
769	0.002074
770	0.002074
771	0.002074
772	0.002074
773	0.002074
774	0.002074
775	0.002074
776	0.002074
777	0.002074
778	0.002074
779	0.002074
780	0.002074
781	0.002074
782	0.002074
783	0.002074
784	0.002074
785	0.002074
786	0.002074
787	0.002074
788	0.002074
789	0.002074
790	0.002074
791	0.002074
792	0.002074
793	0.002074
794	0.002074
795	0.002074
796	0.002074
797	0.002074
798	0.002074
799	0.002074
800	0.002074
801	0.002074
802	0.002074
803	0.002074
804	0.002074
805	0.002074
806	0.002074
807	0.002074
808	0.002074
809	0.002074
810	0.002074
811	0.002074
812	0.002074
813	0.002074
814	0.002074
815	0.002074
816	0.002074
817	0.002074
818	0.002074
819	0.002074
820	0.002074
821	0.002074
822	0.002074
823	0.002074
824	0.002074
825	0.002074
826	0.002074
827	0.002074
828	0.002074
829	0.002074
830	0.002074
831	0.002074
832	0.002074
833	0.002074
834	0.002074
835	0.002074
836	0.002074
837	0.002074
838	0.002074
839	0.002074
840	0.002074
841	0.002074
842	0.002074
843	0.002074
844	0.002074
845	0.002074
846	0.002074
847	0.002074
848	0.002074
849	0.002074
